model,fips_state,hyperparameter,initial_guess,season_2025-2026,exclude_None
SIR-1S,44,delta_beta_temporal_sigma_6,0.072659571,0.111273722,0.1347485065883834
SIR-1S,44,delta_beta_temporal_sigma_7,0.045262391,0.082000808,0.045322115
SIR-1S,44,delta_beta_temporal_sigma_8,0.027107919,0.064551332,0.036986164
SIR-1S,44,delta_beta_temporal_sigma_9,0.023990749,0.026334299,0.03690827
SIR-1S,44,delta_beta_temporal_sigma_10,0.016376296,0.01985602,0.040518013
SIR-1S,44,delta_beta_temporal_sigma_11,0.004724645,0.001380066,0.02414761
SIR-1S,45,rho_h_s_0,0.1658506622480745,0.088466968,0.094262636
SIR-1S,45,rho_h_scale_0,0.005686247,0.008414338,0.009263331
SIR-1S,45,f_R_mu_0,0.2859941812895366,0.338571142,0.338026889
SIR-1S,45,f_R_sigma_0,0.012043827,0.031324729,0.01622937
SIR-1S,45,f_I_s_0,1.5704723628799604,0.873893155,0.6125935858493152
SIR-1S,45,f_I_scale_0,2.340738211799335e-05,4.68e-05,5.900073259744268e-05
SIR-1S,45,beta_mu_0,0.4676737932017074,0.473669254,0.4742823425521886
SIR-1S,45,beta_sigma_0,0.009239165,0.025667076,0.012015102
SIR-1S,45,delta_beta_temporal_mu_0,-0.078166003,-0.044755907,-0.071642643
SIR-1S,45,delta_beta_temporal_mu_1,-0.029314315,0.003541004,0.013127438
SIR-1S,45,delta_beta_temporal_mu_2,0.008814738,0.00319379,0.039015737
SIR-1S,45,delta_beta_temporal_mu_3,0.080398253,0.082925963,0.1029970788766984
SIR-1S,45,delta_beta_temporal_mu_4,0.2030887735058032,0.204494347,0.2768608007016659
SIR-1S,45,delta_beta_temporal_mu_5,-0.141981931,-0.127393824,-0.143321273
SIR-1S,45,delta_beta_temporal_mu_6,-0.015080624,0.018032509,0.001556458
SIR-1S,45,delta_beta_temporal_mu_7,0.039591133,-0.013448593,0.011489583
SIR-1S,45,delta_beta_temporal_mu_8,0.010217498,-0.050514822,-0.03125006
SIR-1S,45,delta_beta_temporal_mu_9,0.021667797,0.044390772,-0.009757856
SIR-1S,45,delta_beta_temporal_mu_10,-0.017388489,-0.021165554,-0.058535435
SIR-1S,45,delta_beta_temporal_mu_11,0.018697855,0.001524866,-0.010712156
SIR-1S,45,delta_beta_temporal_sigma_0,0.042005042,0.033499563,0.036664033
SIR-1S,45,delta_beta_temporal_sigma_1,0.027575179,0.044171962,0.031023537
SIR-1S,45,delta_beta_temporal_sigma_2,0.036701998,0.074525981,0.037144934
SIR-1S,45,delta_beta_temporal_sigma_3,0.022074416,0.049423789,0.038334983
SIR-1S,45,delta_beta_temporal_sigma_4,0.05614191,0.049271069,0.07131684
SIR-1S,45,delta_beta_temporal_sigma_5,0.038781302,0.075871039,0.0788328
SIR-1S,45,delta_beta_temporal_sigma_6,0.082760144,0.130884325,0.124309748
SIR-1S,45,delta_beta_temporal_sigma_7,0.074798684,0.026061482,0.040655378
SIR-1S,45,delta_beta_temporal_sigma_8,0.088636582,0.059863021,0.046377408
SIR-1S,45,delta_beta_temporal_sigma_9,0.054822703,0.045562223,0.089648114
SIR-1S,45,delta_beta_temporal_sigma_10,0.038096685,0.036049885,0.054698019
SIR-1S,45,delta_beta_temporal_sigma_11,0.034508092,0.054259974,0.03405877
SIR-1S,46,rho_h_s_0,0.083205204,0.119081368,0.1067651585169734
SIR-1S,46,rho_h_scale_0,0.004274078,0.005604573,0.006869153
SIR-1S,46,f_R_mu_0,0.2916692872259548,0.350606557,0.3465509247378252
SIR-1S,46,f_R_sigma_0,0.010642925,0.037629233,0.018871188
SIR-1S,46,f_I_s_0,0.8951919468461725,0.288923443,0.1434489232819696
SIR-1S,46,f_I_scale_0,1.682129411023781e-05,2.35e-05,5.602814810364899e-05
SIR-1S,46,beta_mu_0,0.4738790315700144,0.480841089,0.4806232481601217
SIR-1S,46,beta_sigma_0,0.005442089,0.021472417,0.011206955
SIR-1S,46,delta_beta_temporal_mu_0,-0.039247856,0.007967826,-0.039076902
SIR-1S,46,delta_beta_temporal_mu_1,-0.034074128,-0.026326838,-0.031074978
SIR-1S,46,delta_beta_temporal_mu_2,-0.005409798,-0.020746365,-0.003849867
SIR-1S,46,delta_beta_temporal_mu_3,0.033953627,0.052380612,0.04682166
SIR-1S,46,delta_beta_temporal_mu_4,0.084697642,0.109313067,0.1790661998379466
SIR-1S,46,delta_beta_temporal_mu_5,-0.026712497,-0.053984793,-0.027411269
SIR-1S,46,delta_beta_temporal_mu_6,-0.014785911,-0.014902193,-0.009231449
SIR-1S,46,delta_beta_temporal_mu_7,0.049835684,0.073717781,0.024225237
SIR-1S,46,delta_beta_temporal_mu_8,0.0511757,0.021217886,0.057255867
SIR-1S,46,delta_beta_temporal_mu_9,0.030194563,0.032339021,-0.009133503
SIR-1S,46,delta_beta_temporal_mu_10,0.034077551,0.022359565,0.017800847
SIR-1S,46,delta_beta_temporal_mu_11,0.015061826,-0.000568777,-0.017496765
SIR-1S,46,delta_beta_temporal_sigma_0,0.016931821,0.036495061,0.047333572
SIR-1S,46,delta_beta_temporal_sigma_1,0.005418576,0.000430636,0.024560093
SIR-1S,46,delta_beta_temporal_sigma_2,0.008640704,0.025435547,0.022025837
SIR-1S,46,delta_beta_temporal_sigma_3,0.027814178,0.065315723,0.044868831
SIR-1S,46,delta_beta_temporal_sigma_4,0.034832514,0.069654895,0.0548052
SIR-1S,46,delta_beta_temporal_sigma_5,0.024447304,0.080187443,0.042038317
SIR-1S,46,delta_beta_temporal_sigma_6,0.063718592,0.129076216,0.1126308122651678
SIR-1S,46,delta_beta_temporal_sigma_7,0.063010278,0.106515219,0.060361454
SIR-1S,46,delta_beta_temporal_sigma_8,0.044289819,0.08608381,0.055422568
SIR-1S,46,delta_beta_temporal_sigma_9,0.048602331,0.066847645,0.05447714
SIR-1S,46,delta_beta_temporal_sigma_10,0.034203653,0.065980162,0.039150812
SIR-1S,46,delta_beta_temporal_sigma_11,0.009176368,0.004603602,0.032488487
SIR-1S,47,rho_h_s_0,0.1520202902026318,0.146544727,0.076108319
SIR-1S,47,rho_h_scale_0,0.006889222,0.009932125,0.011707304
SIR-1S,47,f_R_mu_0,0.2999037481399071,0.349939404,0.3603498124206016
SIR-1S,47,f_R_sigma_0,0.019522487,0.03649578,0.021582818
SIR-1S,47,f_I_s_0,1.384199529613814,0.713663325,0.4840419619532342
SIR-1S,47,f_I_scale_0,6.782864889437985e-05,0.000122592,0.000121613
SIR-1S,47,beta_mu_0,0.4572106663811472,0.457070046,0.4639145779791593
SIR-1S,47,beta_sigma_0,0.009206429,0.017832583,0.012882646
SIR-1S,47,delta_beta_temporal_mu_0,-0.041806799,0.037541138,0.020616787
SIR-1S,47,delta_beta_temporal_mu_1,-0.020173546,0.025853865,0.028363609
SIR-1S,47,delta_beta_temporal_mu_2,-0.036702779,0.013084199,0.021383396
SIR-1S,47,delta_beta_temporal_mu_3,0.087425562,0.102187352,0.1227644873437688
SIR-1S,47,delta_beta_temporal_mu_4,0.2415057248857441,0.304146955,0.3369131017003434
SIR-1S,47,delta_beta_temporal_mu_5,-0.130133386,-0.066997356,-0.108703539
SIR-1S,47,delta_beta_temporal_mu_6,-0.043994644,0.010370028,-0.008383914
SIR-1S,47,delta_beta_temporal_mu_7,0.027582939,0.026651502,0.032940483
SIR-1S,47,delta_beta_temporal_mu_8,0.009056603,0.003081093,0.008762518
SIR-1S,47,delta_beta_temporal_mu_9,0.027672781,0.051186977,0.029960754
SIR-1S,47,delta_beta_temporal_mu_10,-0.038814052,-0.008626477,-0.055421815
SIR-1S,47,delta_beta_temporal_mu_11,0.004506041,-0.008946997,-0.01109321
SIR-1S,47,delta_beta_temporal_sigma_0,0.076467036,0.059729845,0.043467788
SIR-1S,47,delta_beta_temporal_sigma_1,0.009150207,0.004298043,0.02182095
SIR-1S,47,delta_beta_temporal_sigma_2,0.1024251502261803,0.096283794,0.059872175
SIR-1S,47,delta_beta_temporal_sigma_3,0.039954475,0.050444385,0.039472985
SIR-1S,47,delta_beta_temporal_sigma_4,0.058881537,0.025608634,0.051803835
SIR-1S,47,delta_beta_temporal_sigma_5,0.078948063,0.069273281,0.072358855
SIR-1S,47,delta_beta_temporal_sigma_6,0.011788533,0.041105876,0.049395327
SIR-1S,47,delta_beta_temporal_sigma_7,0.02403943,0.059602959,0.046591156
SIR-1S,47,delta_beta_temporal_sigma_8,0.094037531,0.098348573,0.054467682
SIR-1S,47,delta_beta_temporal_sigma_9,0.040840008,0.036302949,0.034195583
SIR-1S,47,delta_beta_temporal_sigma_10,0.041270037,0.053731659,0.038257907
SIR-1S,47,delta_beta_temporal_sigma_11,0.054087052,0.059720596,0.033908085
SIR-1S,48,rho_h_s_0,0.2493913711591244,0.371850859,0.3595334575715658
SIR-1S,48,rho_h_scale_0,0.007279458,0.007336583,0.009396114
SIR-1S,48,f_R_mu_0,0.3031245335545133,0.355333722,0.3523356365892484
SIR-1S,48,f_R_sigma_0,0.027948356,0.026993623,0.01552546
SIR-1S,48,f_I_s_0,1.6478282616633757,0.95074778,0.7267222778224849
SIR-1S,48,f_I_scale_0,5.869883413746028e-05,9.73e-05,9.587740975286104e-05
SIR-1S,48,beta_mu_0,0.4553410477735671,0.480546737,0.4697030715418372
SIR-1S,48,beta_sigma_0,0.019068702,0.016715078,0.009637369
SIR-1S,48,delta_beta_temporal_mu_0,-0.010982374,0.027937752,0.030420552
SIR-1S,48,delta_beta_temporal_mu_1,0.037219594,0.036775545,0.061035023
SIR-1S,48,delta_beta_temporal_mu_2,0.026149412,0.023098242,0.056221466
SIR-1S,48,delta_beta_temporal_mu_3,0.046904625,0.035950827,0.078660335
SIR-1S,48,delta_beta_temporal_mu_4,0.164323138,0.1626962,0.1993660290061406
SIR-1S,48,delta_beta_temporal_mu_5,-0.104040771,-0.030304999,-0.060729546
SIR-1S,48,delta_beta_temporal_mu_6,0.051164172,0.120786706,0.066949075
SIR-1S,48,delta_beta_temporal_mu_7,0.020321272,0.032010232,0.030497194
SIR-1S,48,delta_beta_temporal_mu_8,-0.069914173,-0.023722537,-0.038131179
SIR-1S,48,delta_beta_temporal_mu_9,-0.014574424,0.03870915,0.002248836
SIR-1S,48,delta_beta_temporal_mu_10,-0.042098756,0.010767244,-0.020908325
SIR-1S,48,delta_beta_temporal_mu_11,0.031062885,0.069094964,0.024685135
SIR-1S,48,delta_beta_temporal_sigma_0,0.047618661,0.037827833,0.062209505
SIR-1S,48,delta_beta_temporal_sigma_1,0.039885669,0.036874924,0.023448119
SIR-1S,48,delta_beta_temporal_sigma_2,0.063241255,0.03789529,0.027881129
SIR-1S,48,delta_beta_temporal_sigma_3,0.076319892,0.071558122,0.034518759
SIR-1S,48,delta_beta_temporal_sigma_4,0.051609754,0.030403562,0.025932531
SIR-1S,48,delta_beta_temporal_sigma_5,0.1012091767602295,0.110866944,0.1008796497363727
SIR-1S,48,delta_beta_temporal_sigma_6,0.04636024,0.027928298,0.082354766
SIR-1S,48,delta_beta_temporal_sigma_7,0.073777829,0.09869152,0.069484486
SIR-1S,48,delta_beta_temporal_sigma_8,0.102191365,0.140872928,0.1106302218715633
SIR-1S,48,delta_beta_temporal_sigma_9,0.078628277,0.119054855,0.093978554
SIR-1S,48,delta_beta_temporal_sigma_10,0.1021064375010574,0.127156846,0.116013121
SIR-1S,48,delta_beta_temporal_sigma_11,0.117808505,0.158782541,0.1349285505322278
SIR-1S,49,rho_h_s_0,0.555025442,0.358485464,
SIR-1S,49,rho_h_scale_0,0.002364505,0.005601802,
SIR-1S,49,f_R_mu_0,0.3064093472074222,0.358624811,
SIR-1S,49,f_R_sigma_0,0.015500773,0.050876197,
SIR-1S,49,f_I_s_0,1.362718577215574,0.544732336,
SIR-1S,49,f_I_scale_0,2.6355720008889425e-05,9.84e-05,
SIR-1S,49,beta_mu_0,0.4815412365770992,0.467156704,
SIR-1S,49,beta_sigma_0,0.006529783,0.021934412,
SIR-1S,49,delta_beta_temporal_mu_0,-0.024449508,0.007845511,
SIR-1S,49,delta_beta_temporal_mu_1,-0.001392607,0.001703189,
SIR-1S,49,delta_beta_temporal_mu_2,0.03401113,0.077553739,
SIR-1S,49,delta_beta_temporal_mu_3,0.075208582,0.091242739,
SIR-1S,49,delta_beta_temporal_mu_4,0.1365617782997904,0.257710247,
SIR-1S,49,delta_beta_temporal_mu_5,-0.094525668,-0.074613562,
SIR-1S,49,delta_beta_temporal_mu_6,-0.076182752,-0.070102559,
SIR-1S,49,delta_beta_temporal_mu_7,0.041854425,0.015588242,
SIR-1S,49,delta_beta_temporal_mu_8,0.004215868,0.001758243,
SIR-1S,49,delta_beta_temporal_mu_9,0.012833544,0.001162079,
SIR-1S,49,delta_beta_temporal_mu_10,0.010827963,-0.002967013,
SIR-1S,49,delta_beta_temporal_mu_11,0.006923497,-0.003666626,
SIR-1S,49,delta_beta_temporal_sigma_0,0.009005184,0.032689508,
SIR-1S,49,delta_beta_temporal_sigma_1,0.007943713,0.011728424,
SIR-1S,49,delta_beta_temporal_sigma_2,0.014961826,0.02340487,
SIR-1S,49,delta_beta_temporal_sigma_3,0.012713413,0.032402786,
SIR-1S,49,delta_beta_temporal_sigma_4,0.01136988,0.039578199,
SIR-1S,49,delta_beta_temporal_sigma_5,0.044782448,0.063133038,
SIR-1S,49,delta_beta_temporal_sigma_6,0.029847621,0.05913724,
SIR-1S,49,delta_beta_temporal_sigma_7,0.028772825,0.08210265,
SIR-1S,49,delta_beta_temporal_sigma_8,0.006845057,0.037057597,
SIR-1S,49,delta_beta_temporal_sigma_9,0.009768534,0.055964685,
SIR-1S,49,delta_beta_temporal_sigma_10,0.002825124,0.018318834,
SIR-1S,49,delta_beta_temporal_sigma_11,0.008289633,0.048185795,
SIR-1S,50,rho_h_s_0,0.2707050755767144,0.184414561,0.1476046679667913
SIR-1S,50,rho_h_scale_0,0.003766721,0.008563251,0.007527379
SIR-1S,50,f_R_mu_0,0.2974468878294403,0.349490546,0.348475769
SIR-1S,50,f_R_sigma_0,0.015899956,0.032259689,0.019571068
SIR-1S,50,f_I_s_0,0.8287664934357533,0.255697759,0.1539840879784021
SIR-1S,50,f_I_scale_0,2.649819250003863e-05,0.000101158,0.000104296
SIR-1S,50,beta_mu_0,0.4738900091911731,0.470012237,0.4740746857090226
SIR-1S,50,beta_sigma_0,0.004895827,0.00192235,0.012860902
SIR-1S,50,delta_beta_temporal_mu_0,-0.041924329,-0.059152939,-0.011433929
SIR-1S,50,delta_beta_temporal_mu_1,-0.024457738,-0.010405806,-0.004865804
SIR-1S,50,delta_beta_temporal_mu_2,-0.018440219,0.012519948,-0.011034147
SIR-1S,50,delta_beta_temporal_mu_3,0.017591688,0.056742135,0.002125942
SIR-1S,50,delta_beta_temporal_mu_4,0.05390677,0.041979388,0.1236479295629207
SIR-1S,50,delta_beta_temporal_mu_5,0.008386331,0.028650605,0.004564767
SIR-1S,50,delta_beta_temporal_mu_6,0.01025328,0.023856465,0.002223856
SIR-1S,50,delta_beta_temporal_mu_7,0.050914776,0.052650173,0.02906141
SIR-1S,50,delta_beta_temporal_mu_8,0.032201837,0.015881839,0.016342892
SIR-1S,50,delta_beta_temporal_mu_9,0.019496343,0.004295412,-0.001355956
SIR-1S,50,delta_beta_temporal_mu_10,0.036249521,-0.018380755,-5.52E-05
SIR-1S,50,delta_beta_temporal_mu_11,0.012050568,-0.004743524,-0.001396368
SIR-1S,50,delta_beta_temporal_sigma_0,0.003796625,0.001760958,0.023183591
SIR-1S,50,delta_beta_temporal_sigma_1,0.008874093,0.038336955,0.027867342
SIR-1S,50,delta_beta_temporal_sigma_2,0.008238028,0.060820171,0.030746193
SIR-1S,50,delta_beta_temporal_sigma_3,0.022307061,0.027320221,0.026300646
SIR-1S,50,delta_beta_temporal_sigma_4,0.031644285,0.03554491,0.058419007
SIR-1S,50,delta_beta_temporal_sigma_5,0.011197052,0.049273835,0.028308253
SIR-1S,50,delta_beta_temporal_sigma_6,0.033463049,0.058677442,0.060197377
SIR-1S,50,delta_beta_temporal_sigma_7,0.035068769,0.073708902,0.056927232
SIR-1S,50,delta_beta_temporal_sigma_8,0.031672922,0.08496927,0.045049781
SIR-1S,50,delta_beta_temporal_sigma_9,0.020456722,0.058709195,0.038411187
SIR-1S,50,delta_beta_temporal_sigma_10,0.030778931,0.06334446,0.049049366
SIR-1S,50,delta_beta_temporal_sigma_11,0.015438998,0.039171464,0.035821641
SIR-1S,51,rho_h_s_0,0.1730041524100854,0.099169974,0.1301571961997638
SIR-1S,51,rho_h_scale_0,0.005246583,0.007376748,0.007462445
SIR-1S,51,f_R_mu_0,0.2953799363804992,0.344701245,0.3456776617671559
SIR-1S,51,f_R_sigma_0,0.004851505,0.026985421,0.012470848
SIR-1S,51,f_I_s_0,1.0885365066932269,0.652486197,0.5004114031238496
SIR-1S,51,f_I_scale_0,5.407795398604739e-05,0.000117769,9.784967655876312e-05
SIR-1S,51,beta_mu_0,0.4594432968277414,0.468351429,0.4725477285192575
SIR-1S,51,beta_sigma_0,0.008348097,0.009610801,0.010766222
SIR-1S,51,delta_beta_temporal_mu_0,-0.092629283,-0.055064771,-0.069211034
SIR-1S,51,delta_beta_temporal_mu_1,-0.010371891,0.001329628,0.01601809
SIR-1S,51,delta_beta_temporal_mu_2,0.018709927,0.023269829,0.055930589
SIR-1S,51,delta_beta_temporal_mu_3,0.047774687,0.043737935,0.041325155
SIR-1S,51,delta_beta_temporal_mu_4,0.2321104857465456,0.271791818,0.3074754033813184
SIR-1S,51,delta_beta_temporal_mu_5,-0.106796263,-0.116230036,-0.11289812
SIR-1S,51,delta_beta_temporal_mu_6,-0.041651627,0.009205206,-0.016722086
SIR-1S,51,delta_beta_temporal_mu_7,0.025079341,0.043812161,0.02902653
SIR-1S,51,delta_beta_temporal_mu_8,0.047638396,0.012093952,0.026534769
SIR-1S,51,delta_beta_temporal_mu_9,0.010631526,0.020258239,0.005175049
SIR-1S,51,delta_beta_temporal_mu_10,-0.037725306,-0.019850323,-0.046608236
SIR-1S,51,delta_beta_temporal_mu_11,0.020317197,0.016096943,0.002197793
SIR-1S,51,delta_beta_temporal_sigma_0,0.01319712,0.037658836,0.032659968
SIR-1S,51,delta_beta_temporal_sigma_1,0.016078224,0.045451357,0.023254983
SIR-1S,51,delta_beta_temporal_sigma_2,0.03969215,0.042531362,0.045305167
SIR-1S,51,delta_beta_temporal_sigma_3,0.013963831,0.01892076,0.022361648
SIR-1S,51,delta_beta_temporal_sigma_4,0.037577773,0.051996267,0.04332393
SIR-1S,51,delta_beta_temporal_sigma_5,0.003138406,0.02716417,0.01660893
SIR-1S,51,delta_beta_temporal_sigma_6,0.074867838,0.131278291,0.1147011929750032
SIR-1S,51,delta_beta_temporal_sigma_7,0.056067568,0.089251504,0.076110091
SIR-1S,51,delta_beta_temporal_sigma_8,0.089490363,0.090999669,0.06185245
SIR-1S,51,delta_beta_temporal_sigma_9,0.021001037,0.005524065,0.028435307
SIR-1S,51,delta_beta_temporal_sigma_10,0.05207269,0.042502334,0.074049734
SIR-1S,51,delta_beta_temporal_sigma_11,0.057170658,0.05817503,0.041302241
SIR-1S,53,rho_h_s_0,0.1714696567232127,0.161203168,0.1087428877041286
SIR-1S,53,rho_h_scale_0,0.003565141,0.005477784,0.006430716
SIR-1S,53,f_R_mu_0,0.3174782262441915,0.36107785,0.3577520299855306
SIR-1S,53,f_R_sigma_0,0.021592141,0.035987738,0.024676
SIR-1S,53,f_I_s_0,1.2920034002774108,0.639312184,0.3599672952992055
SIR-1S,53,f_I_scale_0,3.7709405310003165e-05,6.56e-05,6.868899144386284e-05
SIR-1S,53,beta_mu_0,0.4734758118002608,0.473936671,0.4662432272741267
SIR-1S,53,beta_sigma_0,0.008124104,0.020985886,0.012569449
SIR-1S,53,delta_beta_temporal_mu_0,-0.041818381,-0.033873514,-0.010815037
SIR-1S,53,delta_beta_temporal_mu_1,0.006377646,0.004570386,0.025011729
SIR-1S,53,delta_beta_temporal_mu_2,0.05082641,0.130148969,0.1176313007730648
SIR-1S,53,delta_beta_temporal_mu_3,0.091110661,0.110242175,0.1259330728569417
SIR-1S,53,delta_beta_temporal_mu_4,0.1123794060355212,0.160631975,0.1739891262819553
SIR-1S,53,delta_beta_temporal_mu_5,-0.080881868,-0.088446095,-0.046189671
SIR-1S,53,delta_beta_temporal_mu_6,-0.017921893,-0.010863767,0.001933357
SIR-1S,53,delta_beta_temporal_mu_7,0.035118789,0.045543894,0.033065688
SIR-1S,53,delta_beta_temporal_mu_8,-0.016825798,0.001890019,-0.008943674
SIR-1S,53,delta_beta_temporal_mu_9,-0.040636263,-0.021301488,-0.05932142
SIR-1S,53,delta_beta_temporal_mu_10,-0.001532569,0.026482569,-0.003134399
SIR-1S,53,delta_beta_temporal_mu_11,0.024314649,0.005132378,-0.010153336
SIR-1S,53,delta_beta_temporal_sigma_0,0.006175436,0.056722221,0.024988659
SIR-1S,53,delta_beta_temporal_sigma_1,0.024007578,0.045018291,0.035640523
SIR-1S,53,delta_beta_temporal_sigma_2,0.037486182,0.055200524,0.045723369
SIR-1S,53,delta_beta_temporal_sigma_3,0.041916441,0.054588823,0.05683392
SIR-1S,53,delta_beta_temporal_sigma_4,0.017066936,0.02083754,0.032744276
SIR-1S,53,delta_beta_temporal_sigma_5,0.084265751,0.073790606,0.055432999
SIR-1S,53,delta_beta_temporal_sigma_6,0.035728372,0.061184236,0.049908987
SIR-1S,53,delta_beta_temporal_sigma_7,0.056415907,0.110058996,0.093638727
SIR-1S,53,delta_beta_temporal_sigma_8,0.036601101,0.041085608,0.041877979
SIR-1S,53,delta_beta_temporal_sigma_9,0.06486436,0.089612139,0.058412192
SIR-1S,53,delta_beta_temporal_sigma_10,0.035117932,0.042060668,0.037023793
SIR-1S,53,delta_beta_temporal_sigma_11,0.015510605,0.024874221,0.029962081
SIR-1S,54,rho_h_s_0,0.2330679723216403,0.251793613,0.195716852
SIR-1S,54,rho_h_scale_0,0.006183776,0.009161983,0.008177412
SIR-1S,54,f_R_mu_0,0.2709980486909611,0.343862739,0.3235852299988021
SIR-1S,54,f_R_sigma_0,0.010929945,0.033097524,0.019902566
SIR-1S,54,f_I_s_0,0.947719371,0.181215666,0.1340513897836284
SIR-1S,54,f_I_scale_0,5.089293421297434e-06,4.26e-05,1.5332817039002672e-05
SIR-1S,54,beta_mu_0,0.473924147,0.478820246,0.4846870941222667
SIR-1S,54,beta_sigma_0,0.00412441,0.01905963,0.010591982
SIR-1S,54,delta_beta_temporal_mu_0,-0.046493801,-0.004512372,0.011182179
SIR-1S,54,delta_beta_temporal_mu_1,-0.034353446,-0.014169046,-0.021621877
SIR-1S,54,delta_beta_temporal_mu_2,-0.007044539,-0.030163313,-0.007273783
SIR-1S,54,delta_beta_temporal_mu_3,0.037500182,0.025982032,0.019109535
SIR-1S,54,delta_beta_temporal_mu_4,0.1460302127854082,0.255586965,0.2542714798821984
SIR-1S,54,delta_beta_temporal_mu_5,-0.087120886,-0.059496202,-0.102339875
SIR-1S,54,delta_beta_temporal_mu_6,-0.056658468,-0.032693782,-0.026226777
SIR-1S,54,delta_beta_temporal_mu_7,0.051795938,0.105283911,0.032085789
SIR-1S,54,delta_beta_temporal_mu_8,0.079867376,0.085891267,0.070034551
SIR-1S,54,delta_beta_temporal_mu_9,0.062931154,0.046941766,0.02741516
SIR-1S,54,delta_beta_temporal_mu_10,0.023981072,0.039593464,-0.004395855
SIR-1S,54,delta_beta_temporal_mu_11,0.003805789,-0.02316204,-0.017592093
SIR-1S,54,delta_beta_temporal_sigma_0,0.0047071,0.056237019,0.020672119
SIR-1S,54,delta_beta_temporal_sigma_1,0.002091317,0.035227855,0.012933551
SIR-1S,54,delta_beta_temporal_sigma_2,0.021018245,0.035721325,0.039829926
SIR-1S,54,delta_beta_temporal_sigma_3,0.024252889,0.030115794,0.038529977
SIR-1S,54,delta_beta_temporal_sigma_4,0.025171736,0.039292381,0.043846112
SIR-1S,54,delta_beta_temporal_sigma_5,0.023599682,0.032261611,0.032791122
SIR-1S,54,delta_beta_temporal_sigma_6,0.024270561,0.006279382,0.027291192
SIR-1S,54,delta_beta_temporal_sigma_7,0.077405441,0.080279274,0.071272652
SIR-1S,54,delta_beta_temporal_sigma_8,0.031363477,0.054683125,0.029190362
SIR-1S,54,delta_beta_temporal_sigma_9,0.009843414,0.036037806,0.033129612
SIR-1S,54,delta_beta_temporal_sigma_10,0.050821696,0.029286011,0.044449562
SIR-1S,54,delta_beta_temporal_sigma_11,0.015871718,0.050234492,0.032277427
SIR-1S,55,rho_h_s_0,0.3111271510203313,0.352602789,0.2808781816436038
SIR-1S,55,rho_h_scale_0,0.004236866,0.004594118,0.004937983
SIR-1S,55,f_R_mu_0,0.2784113795560919,0.323441682,0.3133884679904741
SIR-1S,55,f_R_sigma_0,0.013512169,0.034675419,0.015701681
SIR-1S,55,f_I_s_0,1.008294961227414,0.398595165,0.3283326602639552
SIR-1S,55,f_I_scale_0,6.146818051827086e-06,1.63e-05,1.3720661758095047e-05
SIR-1S,55,beta_mu_0,0.4771592909322102,0.476173145,0.4863797581639216
SIR-1S,55,beta_sigma_0,0.004133952,0.019294666,0.00807223
SIR-1S,55,delta_beta_temporal_mu_0,-0.052893018,-0.034263103,-0.018542305
SIR-1S,55,delta_beta_temporal_mu_1,-0.032688383,-0.027683525,-0.035683181
SIR-1S,55,delta_beta_temporal_mu_2,0.020388696,0.006683162,0.023314264
SIR-1S,55,delta_beta_temporal_mu_3,0.062739852,0.040888298,0.051754679
SIR-1S,55,delta_beta_temporal_mu_4,0.1361039783453879,0.106518438,0.1531321381649755
SIR-1S,55,delta_beta_temporal_mu_5,-0.089987206,-0.060356384,-0.073749527
SIR-1S,55,delta_beta_temporal_mu_6,-0.074037759,-0.011465034,-0.036582497
SIR-1S,55,delta_beta_temporal_mu_7,0.05118258,0.063428035,0.070106103
SIR-1S,55,delta_beta_temporal_mu_8,0.056760148,0.070855283,0.053782756
SIR-1S,55,delta_beta_temporal_mu_9,0.038772095,0.041510355,0.036970649
SIR-1S,55,delta_beta_temporal_mu_10,0.031625466,0.022094001,0.033656862
SIR-1S,55,delta_beta_temporal_mu_11,0.025342073,0.069648371,0.017464727
SIR-1S,55,delta_beta_temporal_sigma_0,0.023580326,0.037170554,0.038391578
SIR-1S,55,delta_beta_temporal_sigma_1,0.013955268,0.046296612,0.024323493
SIR-1S,55,delta_beta_temporal_sigma_2,0.04021102,0.060066267,0.046641416
SIR-1S,55,delta_beta_temporal_sigma_3,0.009025019,0.021532162,0.02862996
SIR-1S,55,delta_beta_temporal_sigma_4,0.066478957,0.068750459,0.089846697
SIR-1S,55,delta_beta_temporal_sigma_5,0.029850779,0.026770659,0.042359775
SIR-1S,55,delta_beta_temporal_sigma_6,0.091022675,0.128486339,0.1199787948781936
SIR-1S,55,delta_beta_temporal_sigma_7,0.027702457,0.033465012,0.023959974
SIR-1S,55,delta_beta_temporal_sigma_8,0.034856528,0.041057067,0.030320756
SIR-1S,55,delta_beta_temporal_sigma_9,0.065467216,0.058643652,0.040444937
SIR-1S,55,delta_beta_temporal_sigma_10,0.067428983,0.061152914,0.040827524
SIR-1S,55,delta_beta_temporal_sigma_11,0.024215184,0.032252582,0.029779818
SIR-1S,56,rho_h_s_0,0.2565229422128512,0.166609158,0.1199067102498875
SIR-1S,56,rho_h_scale_0,0.005331233,0.011041932,0.013388697
SIR-1S,56,f_R_mu_0,0.2841926597406384,0.34457412,0.3474179060541212
SIR-1S,56,f_R_sigma_0,0.012141996,0.039923609,0.016246957
SIR-1S,56,f_I_s_0,0.76219275,0.32096676,0.1548279884874463
SIR-1S,56,f_I_scale_0,3.6120955407555675e-05,8.18e-05,0.000120124
